# GX (Channel Output Probability) Table
# Parameters: Pi=0.004000 Pd=0.004000 Ps=0.004000 Pt=0.992000
# Nu=6 Q=18 Nu2min=3 Nu2max=9
# Format: ly binary(y) xi probability
ly	binary(y)	xi	probability
9	110100000	10	1.186838479709e-14
9	110100000	11	1.186838479709e-14
9	110100000	12	2.469142533475e-10
9	110100000	13	2.469142533475e-10
9	110100000	14	2.469221391796e-10
9	110100000	15	3.938902656733e-12
9	110100000	16	3.938902656733e-12
9	110100000	17	2.459620588114e-10
9	110100001	0	9.462821636675e-17
9	110100001	1	9.469168331338e-17
9	110100001	2	1.527277107927e-21
9	110100001	3	7.920676379886e-17
9	110100001	4	3.998418160817e-15
9	110100001	5	6.449266681282e-20
9	110100001	6	1.975345505116e-12
9	110100001	7	3.186041240048e-17
9	110100001	8	4.766393699040e-17
9	110100001	9	2.951292672622e-12
9	110100001	10	2.951245391016e-12
9	110100001	11	4.779163861660e-17
9	110100001	12	6.148066137923e-08
9	110100001	13	9.916395010881e-13
9	110100001	14	9.916551774280e-13
9	110100001	15	9.778394832672e-10
9	110100001	16	1.978557008212e-14
9	110100001	17	9.877994329776e-13
9	110100010	0	9.462821431949e-17
9	110100010	1	3.173398928500e-17
9	110100010	2	3.802817635991e-19
9	110100010	3	7.907983194463e-17
9	110100010	4	3.935333791861e-15
9	110100010	5	1.605714166195e-17
9	110100010	6	1.574005995777e-14
9	110100010	7	1.182078330757e-14
9	110100010	8	4.766393699862e-17
9	110100010	9	2.943422770728e-12
9	110100010	10	1.581939287848e-14
9	110100010	11	9.876888735464e-13
9	110100010	12	4.879536560261e-10
9	110100010	13	4.889255255068e-10
9	110100010	14	9.916551779378e-13
9	110100010	15	3.927224228019e-12
9	110100010	16	4.879497682938e-10
9	110100010	17	9.878310390093e-13
9	110100011	0	2.356242536555e-14
9	110100011	1	7.901763328885e-15
9	110100011	2	1.529295586202e-21
9	110100011	3	1.969087815421e-14
9	110100011	4	9.798980504505e-13
9	110100011	5	6.499833054734e-20
9	110100011	6	3.919274865508e-12
9	110100011	7	4.753700205295e-17
9	110100011	8	1.914214337294e-19
9	110100011	9	7.329122699112e-10
9	110100011	10	3.935077945591e-12
9	110100011	11	3.998355200554e-15
9	110100011	12	1.215004563838e-07
9	110100011	13	1.967522948036e-12
9	110100011	14	3.982550915413e-15
9	110100011	15	9.778669963178e-10
9	110100011	16	1.967554934612e-12
9	110100011	17	3.967192927748e-15
9	110100100	0	6.321130494632e-17
9	110100100	1	1.284591436671e-19
9	110100100	2	9.469219513123e-17
9	110100100	3	3.198632677310e-17
9	110100100	4	1.593123035608e-17
9	110100100	5	3.998482392418e-15
9	110100100	6	3.186015444224e-17
9	110100100	7	1.971410680842e-12
9	110100100	8	6.352966333983e-17
9	110100100	9	2.357835658768e-14
9	110100100	10	9.838013951109e-13
9	110100100	11	2.955227814476e-12
9	110100100	12	9.916235074196e-13
9	110100100	13	6.123669833941e-08
9	110100100	14	1.975346076819e-12
9	110100100	15	1.581888617162e-14
9	110100100	16	4.918611731280e-10
9	110100100	17	2.439907113452e-10
9	110100101	0	1.573961493163e-14
9	110100101	1	3.185888412877e-17
9	110100101	2	3.802919998739e-19
9	110100101	3	7.964595366503e-15
9	110100101	4	3.950882690148e-15
9	110100101	5	1.605867403639e-17
9	110100101	6	7.933114478378e-15
9	110100101	7	7.917311972289e-15
9	110100101	8	2.551392102001e-19
9	110100101	9	5.871010790331e-12
9	110100101	10	2.439749239410e-10
9	110100101	11	1.190011801553e-14
9	110100101	12	2.469102866636e-10
9	110100101	13	2.459305154836e-10
9	110100101	14	7.933116774374e-15
9	110100101	15	3.927066197860e-12
9	110100101	16	1.975362007277e-12
9	110100101	17	9.798823748804e-13
9	110100110	0	1.573961493162e-14
9	110100110	1	1.279585898315e-19
9	110100110	2	9.469015913618e-17
9	110100110	3	7.964594856737e-15
9	110100110	4	1.593225194041e-17
9	110100110	5	3.998228273826e-15
9	110100110	6	6.321309219989e-17
9	110100110	7	1.963603735620e-12
9	110100110	8	2.551412574551e-19
9	110100110	9	5.870979184299e-12
9	110100110	10	7.980970082390e-15
9	110100110	11	2.459345295130e-10
9	110100110	12	1.959653237053e-12
9	110100110	13	6.099565498598e-08
9	110100110	14	7.933243706228e-15
9	110100110	15	1.577198485148e-14
9	110100110	16	4.918610310278e-10
9	110100110	17	9.877522767743e-13
9	110100111	0	3.919164117975e-12
9	110100111	1	3.186092217107e-17
9	110100111	2	3.807946009644e-19
9	110100111	3	1.983184119327e-12
9	110100111	4	3.951263740594e-15
9	110100111	5	1.618458430629e-17
9	110100111	6	1.574005970083e-14
9	110100111	7	7.885959034523e-15
9	110100111	8	1.024663684558e-21
9	110100111	9	1.461873816891e-09
9	110100111	10	1.003492144282e-12
9	110100111	11	9.955904449379e-13
9	110100111	12	4.879536400957e-10
9	110100111	13	2.449624857534e-10
9	110100111	14	3.186041649088e-17
9	110100111	15	3.927176692039e-12
9	110100111	16	1.975377302565e-12
9	110100111	17	3.966876613551e-15
9	110101000	0	1.279493936281e-19
9	110101000	1	6.321206756112e-17
9	110101000	2	9.469219513123e-17
9	110101000	3	1.279565507985e-19
9	110101000	4	4.759945358168e-17
9	110101000	5	3.982678609869e-15
9	110101000	6	3.192362344846e-17
9	110101000	7	7.886024289759e-15
9	110101000	8	2.360964554463e-14
9	110101000	9	6.346746978167e-17
9	110101000	10	1.967475793364e-12
9	110101000	11	1.975377492708e-12
9	110101000	12	9.955586492741e-13
9	110101000	13	2.439867129915e-10
9	110101000	14	9.758758319966e-10
9	110101000	15	1.581888617162e-14
9	110101000	16	1.967618275646e-12
9	110101000	17	4.918454334511e-10
9	110101001	0	3.185939901339e-17
9	110101001	1	1.573967738007e-14
9	110101001	2	3.802919998739e-19
9	110101001	3	3.186118114882e-17
9	110101001	4	1.185213649919e-14
9	110101001	5	1.599469527191e-17
9	110101001	6	7.948791331119e-15
9	110101001	7	3.167103721888e-17
9	110101001	8	9.481785359287e-17
9	110101001	9	1.580339997564e-14
9	110101001	10	4.898935709763e-10
9	110101001	11	7.933370639106e-15
9	110101001	12	2.478822672104e-10
9	110101001	13	9.798822476926e-13
9	110101001	14	3.919180048179e-12
9	110101001	15	3.927066197860e-12
9	110101001	16	7.918011885768e-15
9	110101001	17	1.975282865266e-12
9	110101010	0	3.185888924691e-17
9	110101010	1	6.321156700728e-17
9	110101010	2	9.469015913618e-17
9	110101010	3	3.186067138234e-17
9	110101010	4	6.321334914272e-17
9	110101010	5	9.469194127161e-17
9	110101010	6	6.321334914272e-17
9	110101010	7	9.469194127161e-17
9	110101010	8	9.481785564013e-17
9	110101010	9	1.577179394393e-14
9	110101010	10	1.959669167765e-12
9	110101010	11	3.911373358349e-12
9	110101010	12	1.959669167765e-12
9	110101010	13	3.911373358349e-12
9	110101010	14	3.919180175111e-12
9	110101010	15	1.577198485148e-14
9	110101010	16	1.967476175435e-12
9	110101010	17	1.975282992197e-12
9	110101011	0	7.932863422479e-15
9	110101011	1	1.573967941812e-14
9	110101011	2	3.807946009644e-19
9	110101011	3	7.933307174203e-15
9	110101011	4	1.574012316984e-14
9	110101011	5	3.808017581348e-19
9	110101011	6	1.574012316984e-14
9	110101011	7	3.808017581348e-19
9	110101011	8	3.807946009644e-19
9	110101011	9	3.927176692039e-12
9	110101011	10	4.879575752375e-10
9	110101011	11	1.574012316984e-14
9	110101011	12	4.879575752375e-10
9	110101011	13	1.574012316984e-14
9	110101011	14	1.573967941812e-14
9	110101011	15	3.927176692039e-12
9	110101011	16	7.933307174203e-15
9	110101011	17	7.932863422479e-15
9	110101100	0	3.166975870405e-17
9	110101100	1	3.185990055796e-17
9	110101100	2	2.357835658768e-14
9	110101100	3	3.167154083948e-17
9	110101100	4	3.179719929700e-17
9	110101100	5	9.916869738575e-13
9	110101100	6	1.282073230862e-19
9	110101100	7	1.963588378393e-12
9	110101100	8	4.045383714601e-15
9	110101100	9	4.045511156222e-15
9	110101100	10	1.967507398882e-12
9	110101100	11	4.918689956843e-10
9	110101100	12	3.998227507125e-15
9	110101100	13	6.075072797832e-08
9	110101100	14	2.488582139966e-10
9	110101100	15	6.352966333983e-17
9	110101100	16	4.879733940559e-10
9	110101100	17	2.469143168137e-10
9	110101101	0	7.885769917308e-15
9	110101101	1	7.901382020493e-15
9	110101101	2	9.469270796859e-17
9	110101101	3	7.886213669031e-15
9	110101101	4	7.885769406514e-15
9	110101101	5	3.982679122707e-15
9	110101101	6	3.192285675148e-17
9	110101101	7	7.885897103013e-15
9	110101101	8	1.624652094217e-17
9	110101101	9	1.007332277899e-12
9	110101101	10	4.879418510451e-10
9	110101101	11	1.975409289137e-12
9	110101101	12	9.955111132947e-13
9	110101101	13	2.439788272861e-10
9	110101101	14	9.994305782995e-13
9	110101101	15	1.577135019221e-14
9	110101101	16	1.959732570226e-12
9	110101101	17	9.916237623039e-13
9	110101110	0	7.885769915261e-15
9	110101110	1	3.815612979436e-19
9	110101110	2	2.357784962491e-14
9	110101110	3	7.886213666984e-15
9	110101110	4	3.815684551140e-19
9	110101110	5	2.357829337663e-14
9	110101110	6	2.538688720591e-19
9	110101110	7	1.574012265700e-14
9	110101110	8	1.624703070866e-17
9	110101110	9	1.007332150967e-12
9	110101110	10	1.578765914925e-14
9	110101110	11	9.739319662288e-10
9	110101110	12	7.870157300262e-15
9	110101110	13	4.879575434411e-10
9	110101110	14	9.994621843312e-13
9	110101110	15	6.334130462442e-17
9	110101110	16	3.927144895610e-12
9	110101110	17	9.916553683356e-13
9	110101111	0	1.963556708900e-12
9	110101111	1	9.481785564013e-17
9	110101111	2	9.481785564013e-17
9	110101111	3	1.963667203079e-12
9	110101111	4	9.481963777556e-17
9	110101111	5	9.481963777556e-17
9	110101111	6	6.321334606361e-17
9	110101111	7	6.321334606361e-17
9	110101111	8	6.524911931188e-20
9	110101111	9	2.508257055909e-10
9	110101111	10	3.919290669290e-12
9	110101111	11	3.919290669290e-12
9	110101111	12	1.959668976858e-12
9	110101111	13	1.959668976858e-12
9	110101111	14	4.013904354744e-15
9	110101111	15	1.577179394393e-14
9	110101111	16	1.577179394393e-14
9	110101111	17	3.982551680062e-15
9	110110000	0	3.167077208287e-17
9	110110000	1	9.469219513123e-17
9	110110000	2	9.469219513123e-17
9	110110000	3	1.277507843403e-21
9	110110000	4	3.951009618919e-15
9	110110000	5	3.951009618919e-15
9	110110000	6	7.933178456119e-15
9	110110000	7	7.933178456119e-15
9	110110000	8	2.955211757342e-12
9	110110000	9	4.760072696604e-17
9	110110000	10	1.186838479709e-14
9	110110000	11	1.186838479709e-14
9	110110000	12	4.908812595297e-10
9	110110000	13	4.908812595297e-10
9	110110000	14	6.148361265571e-08
9	110110000	15	1.581888617162e-14
9	110110000	16	1.581888617162e-14
9	110110000	17	6.051068421305e-08
9	110110001	0	7.886022248634e-15
9	110110001	1	2.357822914503e-14
9	110110001	2	3.802919998739e-19
9	110110001	3	3.180994530075e-19
9	110110001	4	9.838013948529e-13
9	110110001	5	1.586750851797e-17
9	110110001	6	1.971394751663e-12
9	110110001	7	3.192438604271e-17
9	110110001	8	1.186832031061e-14
9	110110001	9	1.185258101454e-14
9	110110001	10	2.955211820807e-12
9	110110001	11	4.766470779011e-17
9	110110001	12	1.219834952537e-07
9	110110001	13	1.975393104302e-12
9	110110001	14	2.469221391796e-10
9	110110001	15	3.927066197860e-12
9	110110001	16	7.946012081171e-17
9	110110001	17	2.430147960363e-10
9	110110010	0	7.886021738867e-15
9	110110010	1	7.901763331964e-15
9	110110010	2	9.469015913618e-17
9	110110010	3	3.175896865246e-19
9	110110010	4	9.798662537651e-13
9	110110010	5	3.173449801963e-17
9	110110010	6	4.029770841648e-15
9	110110010	7	9.837693443059e-13
9	110110010	8	1.186832031266e-14
9	110110010	9	1.182097498284e-14
9	110110010	10	1.963651654181e-12
9	110110010	11	7.948919282506e-15
9	110110010	12	2.478902002606e-10
9	110110010	13	6.099370329759e-08
9	110110010	14	2.469221393065e-10
9	110110010	15	1.577198485148e-14
9	110110010	16	1.959637623670e-12
9	110110010	17	2.430147961633e-10
9	110110011	0	1.963619412978e-12
9	110110011	1	1.967539068892e-12
9	110110011	2	3.807946009644e-19
9	110110011	3	7.907983194463e-17
9	110110011	4	2.439866971873e-10
9	110110011	5	1.274498387047e-19
9	110110011	6	1.003397009113e-12
9	110110011	7	3.966811104439e-15
9	110110011	8	4.766393699862e-17
9	110110011	9	2.943422770728e-12
9	110110011	10	4.889492460240e-10
9	110110011	11	3.205081325681e-17
9	110110011	12	6.172367216060e-08
9	110110011	13	2.459423202714e-10
9	110110011	14	9.916551779378e-13
9	110110011	15	3.927176692039e-12
9	110110011	16	7.901827046633e-15
9	110110011	17	9.759630368002e-13
9	110110100	0	6.321130494632e-17
9	110110100	1	3.198632677310e-17
9	110110100	2	2.357835658768e-14
9	110110100	3	1.284591436671e-19
9	110110100	4	1.593123035608e-17
9	110110100	5	9.838013951109e-13
9	110110100	6	3.186015444224e-17
9	110110100	7	9.916235074196e-13
9	110110100	8	1.581888617162e-14
9	110110100	9	9.469219513123e-17
9	110110100	10	3.998482392418e-15
9	110110100	11	2.955227814476e-12
9	110110100	12	1.971410680842e-12
9	110110100	13	6.123669833941e-08
9	110110100	14	4.918611731280e-10
9	110110100	15	6.352966333983e-17
9	110110100	16	1.975346076819e-12
9	110110100	17	2.439907113452e-10
9	110110101	0	1.573961493163e-14
9	110110101	1	7.932862148063e-15
9	110110101	2	9.469270796859e-17
9	110110101	3	3.198632677310e-17
9	110110101	4	3.966812127063e-15
9	110110101	5	3.951009620975e-15
9	110110101	6	7.917247998647e-15
9	110110101	7	3.982423982535e-15
9	110110101	8	6.352966333983e-17
9	110110101	9	2.357835658768e-14
9	110110101	10	9.916396922516e-13
9	110110101	11	1.186851223974e-14
9	110110101	12	4.898935552359e-10
9	110110101	13	2.459305314130e-10
9	110110101	14	1.975346076819e-12
9	110110101	15	1.577135019221e-14
9	110110101	16	7.933180752115e-15
9	110110101	17	9.798823748804e-13
9	110110110	0	1.573961492959e-14
9	110110110	1	3.186168886805e-17
9	110110110	2	2.357784962491e-14
9	110110110	3	3.198632472585e-17
9	110110110	4	3.935206351260e-15
9	110110110	5	7.901890006888e-15
9	110110110	6	1.618381864116e-17
9	110110110	7	9.955110485523e-13
9	110110110	8	6.353017310631e-17
9	110110110	9	2.357822965582e-14
9	110110110	10	7.917948162911e-15
9	110110110	11	1.979280901344e-12
9	110110110	12	9.955429729342e-13
9	110110110	13	6.147870566094e-08
9	110110110	14	1.975377682851e-12
9	110110110	15	6.334130462442e-17
9	110110110	16	1.975345506136e-12
9	110110110	17	9.799139809121e-13
9	110110111	0	3.919164117467e-12
9	110110111	1	7.933369620597e-15
9	110110111	2	9.481785564013e-17
9	110110111	3	7.964594856737e-15
9	110110111	4	9.798663177408e-13
9	110110111	5	3.173500983748e-17
9	110110111	6	4.029706863908e-15
9	110110111	7	3.998100316289e-15
9	110110111	8	2.551412574551e-19
9	110110111	9	5.870979184299e-12
9	110110111	10	1.967618211415e-12
9	110110111	11	7.980652500946e-15
9	110110111	12	2.478862335767e-10
9	110110111	13	2.469063989940e-10
9	110110111	14	7.933243706228e-15
9	110110111	15	1.577179394393e-14
9	110110111	16	7.933242178976e-15
9	110110111	17	3.935397513703e-15
9	110111000	0	1.911696131485e-19
9	110111000	1	1.573980482272e-14
9	110111000	2	2.357835658768e-14
9	110111000	3	5.138817301144e-22
9	110111000	4	3.966748910889e-15
9	110111000	5	9.838013316419e-13
9	110111000	6	4.766393699040e-17
9	110111000	7	7.927048460921e-17
9	110111000	8	5.878801740612e-12
9	110111000	9	2.548894368742e-19
9	110111000	10	9.916551137072e-13
9	110111000	11	2.951292672622e-12
9	110111000	12	2.951261002610e-12
9	110111000	13	3.931095585341e-12
9	110111000	14	2.429930821672e-07
9	110111000	15	6.352966333983e-17
9	110111000	16	7.902081428297e-15
9	110111000	17	7.329200924675e-10
9	110111001	0	4.760123367397e-17
9	110111001	1	3.919179667639e-12
9	110111001	2	9.469270796859e-17
9	110111001	3	1.279565507985e-19
9	110111001	4	9.877204782996e-13
9	110111001	5	3.951009364032e-15
9	110111001	6	1.182078433120e-14
9	110111001	7	3.823331007273e-19
9	110111001	8	2.360964554463e-14
9	110111001	9	6.346746978167e-17
9	110111001	10	2.469220915799e-10
9	110111001	11	1.185258152738e-14
9	110111001	12	7.319167113906e-10
9	110111001	13	1.975421638175e-14
9	110111001	14	9.758758319966e-10
9	110111001	15	1.577135019221e-14
9	110111001	16	3.179924452116e-17
9	110111001	17	2.943454186616e-12
9	110111010	0	4.747430181975e-17
9	110111010	1	1.573968018481e-14
9	110111010	2	2.357784962491e-14
9	110111010	3	1.279545035435e-19
9	110111010	4	7.886086734098e-15
9	110111010	5	7.886213154147e-15
9	110111010	6	1.624779740564e-17
9	110111010	7	7.854417237500e-15
9	110111010	8	2.360964605439e-14
9	110111010	9	6.334053792744e-17
9	110111010	10	9.994621850979e-13
9	110111010	11	1.007300354538e-12
9	110111010	12	9.995097203106e-13
9	110111010	13	4.869738531756e-10
9	110111010	14	9.758758636026e-10
9	110111010	15	6.334130462442e-17
9	110111010	16	7.901510744719e-15
9	110111010	17	2.943454187126e-12
9	110111011	0	1.182110115312e-14
9	110111011	1	3.919180175111e-12
9	110111011	2	9.481785564013e-17
9	110111011	3	3.186067138234e-17
9	110111011	4	1.963635596787e-12
9	110111011	5	3.167154083126e-17
9	110111011	6	4.045510646456e-15
9	110111011	7	3.167154083126e-17
9	110111011	8	9.481785564013e-17
9	110111011	9	1.577179394393e-14
9	110111011	10	2.488660838985e-10
9	110111011	11	4.045510646456e-15
9	110111011	12	2.488660838985e-10
9	110111011	13	1.963635596787e-12
9	110111011	14	3.919180175111e-12
9	110111011	15	1.577179394393e-14
9	110111011	16	3.186067138234e-17
9	110111011	17	1.182110115312e-14
9	110111100	0	3.807966482193e-19
9	110111100	1	7.933115238933e-15
9	110111100	2	5.871010790331e-12
9	110111100	3	1.271949431305e-19
9	110111100	4	1.605765039246e-17
9	110111100	5	2.449665315788e-10
9	110111100	6	1.914214336964e-19
9	110111100	7	1.185258127045e-14
9	110111100	8	1.007300544936e-12
9	110111100	9	1.624703275591e-17
9	110111100	10	1.185245382883e-14
9	110111100	11	7.348718754828e-10
9	110111100	12	1.185245382574e-14
9	110111100	13	4.899172123514e-10
9	110111100	14	6.196569528515e-08
9	110111100	15	2.551392102001e-19
9	110111100	16	1.959732506249e-12
9	110111100	17	3.927145086008e-12
9	110111101	0	9.481836540661e-17
9	110111101	1	1.967444123103e-12
9	110111101	2	2.357848428418e-14
9	110111101	3	3.167154083948e-17
9	110111101	4	3.998227505078e-15
9	110111101	5	9.838013316439e-13
9	110111101	6	4.747302944257e-17
9	110111101	7	4.760098493250e-17
9	110111101	8	4.045383714601e-15
9	110111101	9	4.045511156222e-15
9	110111101	10	2.943359431987e-12
9	110111101	11	2.951292800318e-12
9	110111101	12	2.939424543737e-12
9	110111101	13	1.967554935885e-12
9	110111101	14	2.488582139966e-10
9	110111101	15	6.333875579201e-17
9	110111101	16	7.870411928620e-15
9	110111101	17	1.577166701208e-14
9	110111110	0	9.481785564013e-17
9	110111110	1	9.500876318795e-17
9	110111110	2	5.870884556602e-12
9	110111110	3	3.167154083126e-17
9	110111110	4	3.167154391036e-17
9	110111110	5	1.963667075382e-12
9	110111110	6	6.525219841621e-20
9	110111110	7	4.045382949952e-15
9	110111110	8	4.045510646456e-15
9	110111110	9	4.045510646456e-15
9	110111110	10	4.045701554004e-15
9	110111110	11	2.508177882800e-10
9	110111110	12	4.014095262292e-15
9	110111110	13	2.488581665875e-10
9	110111110	14	2.488660838985e-10
9	110111110	15	2.543827494957e-19
9	110111110	16	1.577166624743e-14
9	110111110	17	1.577179394393e-14
9	110111111	0	2.360964605439e-14
9	110111111	1	2.360964605439e-14
9	110111111	2	2.360964605439e-14
9	110111111	3	7.886213666984e-15
9	110111111	4	7.886213666984e-15
9	110111111	5	7.886213666984e-15
9	110111111	6	1.624703070866e-17
9	110111111	7	1.624703070866e-17
9	110111111	8	1.624703070866e-17
9	110111111	9	1.007332150967e-12
9	110111111	10	1.007332150967e-12
9	110111111	11	1.007332150967e-12
9	110111111	12	9.994621843312e-13
9	110111111	13	9.994621843312e-13
9	110111111	14	9.994621843312e-13
9	110111111	15	6.334053792744e-17
9	110111111	16	6.334053792744e-17
9	110111111	17	6.334053792744e-17
9	111000000	0	1.023652356924e-21
9	111000000	1	1.023652356924e-21
9	111000000	2	1.023652356924e-21
9	111000000	3	3.982550657459e-15
9	111000000	4	3.982550657459e-15
9	111000000	5	3.982550657459e-15
9	111000000	6	1.186832031061e-14
9	111000000	7	1.186832031061e-14
9	111000000	8	1.186832031061e-14
